prod_id,prod_name,prod_category,sku,pos_name,pos_stock,pos_price
9020,Coastal 6' Frosted Donuts 469 Leash,leashesAndCollars,076484965644,Coastal 6' Frosted Donuts 469,0.0,17.49
9026,Coastal Medium Pineapples20 Collar,leashesAndCollars,076484693526,Coastal Styles Collar Med Dinsaur,0.0,10.99
9028,Coastal Medium Llamas20 Collar,leashesAndCollars,076484890512,Coastal Medium Llamas20 Collar,0.0,10.69
9036,Coastal Medium Dinosaurs20 Collar,leashesAndCollars,076484826274,Coastal Medium Dinosaurs20 Col,0.0,10.69
9037,"Cirlce 20"" Tnv 1789s Collar",leashesAndCollars,076484178832,"Cirlce 20"" Tnv 1789s Collar",0.0,38.19
9038,"Cirlce 16""tnv 1786s Collar",leashesAndCollars,076484178672,"Cirlce 16""tnv 1786s Collar",0.0,27.89
9039,"Cirlce 20""tcr 1786s Collar",leashesAndCollars,76484178825,"Cirlce 20""tcr 1786s Collar",0.0,38.19
9041,Li'l Pals Extra Small Collar Black08,leashesAndCollars,076484410048,Li'l Pals Extra Small Collar B,0.0,6.59
9043,Li'l Pals Extra Small Collar Blu08,leashesAndCollars,076484410062,Li'l Pals Extra Small Collar B,0.0,7.27
9044,Li'l Pals Extra Small Collar Red08,leashesAndCollars,076484410031,Li'l Pals Extra Small Collar R,-1.0,7.27
9046,Li'l Pals Small Collar Red10,leashesAndCollars,076484322273,Li'l Pals Small Collar Red10,0.0,12.49
9047,Coastal Harness/Leash Gray Small,leashesAndCollars,076484807688,Coastal Harness/Leash Gray Sma,0.0,27.29
9049,Coastal Cat Soft Mesh Harness Black,leashesAndCollars,076484706670,Coastal Cat Soft Mesh Harness,0.0,11.29
9050,Coastal Cat Soft Mesh Harness Blue,leashesAndCollars,076484029752,Coastal Cat Soft Mesh Harness,0.0,11.29
9051,"Comfort Soft® Adjustable Cat Harness, Pink Bright, XX-Small - Girth: 11""-14"", Neck: 7""-10"", Weight: 8-10lbs",leashesAndCollars,076484630330,Coastal Cat Soft Mesh Harness,0.0,12.99
9056,Coastal Charm Red18 Com,leashesAndCollars,076484003486,Coastal Charm Red18 Com,0.0,18.59
9057,Coastal Charm Blue18,leashesAndCollars,076484630323,Coastal Charm Blue18,0.0,11.59
9060,Coastal Charm Combo Black Extra Small,leashesAndCollars,7648406370,Coastal Charm Combo Black Extr,0.0,17.99
9062,Coastal Charm Skz18,leashesAndCollars,076484634628,Coastal Charm Skz18,-1.0,24.49
9068,Coastal Collar Sou12,leashesAndCollars,076484148082,Coastal Collar Sou12,0.0,8.29
9074,Coastal Collar Scb12,leashesAndCollars,076484262456,Coastal Collar Scb12,0.0,9.49
9078,Coastal Collar Gxn12,leashesAndCollars,076484647147,Coastal Collar Pink 12,0.0,9.49
9083,"Coastal Collar Black Skulls 12""",leashesAndCollars,7648439703,Coastal Collar Black Skulls 12,0.0,8.29
9084,Coastal Collar Leb12,leashesAndCollars,076484954023,Coastal Inspire XS MLM,0.0,10.99
9089,Coastal Collar Pcg12,leashesAndCollars,076484467448,Coastal Collar Pcg12,0.0,8.29
9090,Coastal Collar Pdt12,leashesAndCollars,076484774027,Coastal Collar Pdt12,0.0,8.31
9092,Coastal Collar Btr12,leashesAndCollars,076484701610,Li'l Pals Collar XS,0.0,8.99
9093,Coastal Collar Wrp12,leashesAndCollars,076484623530,Coastal Collar Wrp12,0.0,8.29
9101,Coastal Collar Blue12,leashesAndCollars,076484269370,Sublime Collar Med Yellow Stripes,0.0,11.79
9111,"Safe Cat® Fashion Adjustable Breakaway Collar, Skulls Pink, 3/8"" x 8""-12""",leashesAndCollars,076484067082,Coastal Cat Collar SKZ12,0.0,8.99
9114,Coastal Collar Prl12,leashesAndCollars,076484067273,Coastal Cat Collar SSO12,0.0,8.69
9116,Coastal Collar Cmo12,leashesAndCollars,076484262463,Coastal Collar Cmo12,0.0,7.49
9118,Coastal Collar Sog12,leashesAndCollars,076484301063,Coastal Collar Sog12,0.0,9.49
9121,Coastal Collar Pink 12,leashesAndCollars,076484647147,Coastal Collar Pink 12,0.0,9.49
9122,Coastal Collar Gbt12,leashesAndCollars,076484269394,Coastal Collar Gbt12,-1.0,10.99
9130,Coastal Collar Ggs12,leashesAndCollars,076484301049,Coastal Collar Ggs12,0.0,10.99
9147,Coastal Red 30' Cotton Train Leash,leashesAndCollars,076484094971,Coastal Red 30' Cotton Train L,0.0,37.59
9148,Coastal Black 30' Cotton Train Leash,leashesAndCollars,076484948293,Coastal Black 30' Cotton Train,0.0,37.59
9700,"Coastal® Single-Ply Dog Collar, Neon Pink, Small - 3/8"" x 12""",leashesAndCollars,076484008504,Coastal Pink 12'' 301,-1.0,5.19
9705,"Coastal® Single-Ply Dog Collar, Neon Pink, Small - 5/8"" x 12""",leashesAndCollars,076484034305,"Coastal Pink 12"" 401",0.0,6.23
9708,"Coastal® Single-Ply Dog Collar, Purple, Small - 5/8"" x 12""",leashesAndCollars,076484034350,"Coastal Purple 12"" 401",0.0,6.23
9709,"Coastal® Single-Ply Dog Collar, Purple, Small - 5/8"" x 12""",leashesAndCollars,076484034350,"Coastal Purple 12"" 401",0.0,6.23
9711,"Coastal® Single-Ply Dog Collar, Pink Bright, Small - 5/8"" x 12""",leashesAndCollars,076484401350,"Coastal Pwy12"" Collar",0.0,6.23
9712,"Authorized Dealer Exclusive Styles Dog Leash, Dinosaurs, Small/Medium - 5/8"" x 6'",leashesAndCollars,076484994654,Coastal Styles Leash Sm Dinosaur,0.0,18.99
9714,"Best Fit® Adjustable Mesh Dog Muzzle, Black, 7"" (05)",leashesAndCollars,076484076084,Coastal Mesh Muzzle Size 5,0.0,19.94
9715,"Coastal® 2 Dog Walker Tangle-Free Adjustable Leash, Black, 5/8"" x 4'",leashesAndCollars,076484039508,Coastal Ww406 Leash,0.0,26.99
9716,"Comfort Soft® Wrap Adjustable Dog Harness, Blue, XXX-Small - 3/8"" x 11""-13"" | Under 5 lb",leashesAndCollars,076484062834,Comfort Soft Wrap Harness Blue XXXS,0.0,13.99
9722,"Coastal® Adjustable Dog Collar with Plastic Buckle, Black, Small - 5/8"" x 10""-14""",leashesAndCollars,076484046001,"Coastal Black 10""-14"" Plastic 6401",0.0,8.31
9723,"Coastal® Adjustable Dog Collar with Plastic Buckle, Blue, Small - 5/8"" x 10""-14""",leashesAndCollars,076484046025,Blue 14,0.0,8.99
9724,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Small - 5/8"" x 10""-14""",leashesAndCollars,076484046131,Coastal NPK14'',0.0,8.31
9726,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Extra Small - 3/8"" x 8""-12""",leashesAndCollars,076484046957,Coastal NPK12'',0.0,8.31
9730,"Authorized Dealer Exclusive Styles Dog Collar, Aliens, Small - 5/8"" x 10""-14""",leashesAndCollars,076484996443,Coastal Styles Collar Sm Alien,0.0,8.99
9731,"Coastal® Comfort Wrap® Adjustable Dog Harness, Blue, Small - 5/8"" x 16-24",leashesAndCollars,076484064548,Coastal Comfort Wrap Harness Sm Blue,0.0,15.99
9738,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Medium - 3/4"" x 14""-20""",leashesAndCollars,076484047138,Coastal Neon Pink 20'',0.0,9.99
9747,"Li'l Pals® Elastic Kitten Collar, Hearts, 5/16"" x 8""",leashesAndCollars,076484077500,Coastal Collar HTS08,0.0,7.27
9748,"Authorized Dealer Exclusive Styles Dog Collar, Dinosaurs, Small - 5/8"" x 10""-14""",leashesAndCollars,076484996450,Coastal Styles Collar Sm Dinosaur,0.0,8.99
9762,"Power Walker® Dog Retractable Leash, Pink, Up to 64 lbs - Medium",leashesAndCollars,076484089794,Power Walker Med Pink,0.0,46.99
9763,"Power Walker® Dog Retractable Leash, Red, Up to 64 lbs - Medium",leashesAndCollars,076484088025,Power Walker Med Red,0.0,46.99
9767,"Sublime® Adjustable Dog Collar, Tattoo Sleeve, Large - 1 1/2"" x 18""-26""",leashesAndCollars,076484004964,Sumblime Collar TSV26,0.0,16.99
9778,"Power Walker® Dog Retractable Leash, Blue, Up to 16 lbs - X-Small",leashesAndCollars,076484087851,Power Walker XS Blue,0.0,36.99
9779,"Power Walker® Dog Retractable Leash, Black, Up to 16 lbs - X-Small",leashesAndCollars,076484087844,Power Walker XS Black,0.0,36.99
9780,"New Earth® Soy Adjustable Dog Collar, Fuchsia, X-Small - 5/8"" x 8""-12""",leashesAndCollars,076484440243,New Earth Collar XS Pink,0.0,10.99
9792,"Coastal® Adjustable Dog Collar with Plastic Buckle, Purple, Extra Small - 3/8"" x 8""-12""",leashesAndCollars,076484046995,"Coastal Purple 8""-12"" 6301 Plastic",0.0,7.27
9793,"Water & Woods™ Blaze Adjustable Patterned Dog Collar, Neon Pink Tree, Medium - 1"" x 14""-20""",leashesAndCollars,076484769917,Coastal Water & Woods Collar Med,0.0,10.99
9794,"Coastal® Single-Ply Dog Collar, Purple, Extra Small - 3/8"" x 10""",leashesAndCollars,076484008351,"Coastal Purple 10"" 301",0.0,4.69
9795,"Coastal® Single-Ply Dog Collar, Purple, Small - 3/8"" x 12""",leashesAndCollars,076484008559,"Coastal Purple 12"" 301",0.0,4.69
9807,"Coastal® Adjustable Dog Collar with Metal Buckle, Blue, Small - 5/8"" x 10""-14""",leashesAndCollars,076484614019,"Coastal Blue 10""-14"" 61401 Metal",0.0,14.99
19,Lizard Ladder,reptiles,030172064937,Lizard Ladder,0.0,8.73
28,Exo Terra Bahariya Black Stone Desert Substrate 11 lb,reptiles,015561234173,Exo Terra Bahariya Black Stone,0.0,16.79
42,Exo Terra Snake Bedding,reptiles,015561227681,"Lupine Dapp 15""-25"" 3/4in Coll",0.0,14.99
43,Galapagos Arid Environment Terrarium Starter Kit,reptiles,759834053514,Galapagos Terrarium Starter Kit,0.0,25.19
54,Zoo Med Ecoearth 3 Pack,reptiles,097612790207,Zoo Med Ecoearth 3 Pack,0.0,13.64
55,Zoo Med Vita Sand White,reptiles,097612762150,Zoo Med Vita Sand White,0.0,15.74
56,Zilla Desert Blend 25qt,reptiles,096316700482,Zilla Desert Blend 25qt,0.0,28.34
57,Zilla Desert Blend 10qt,reptiles,096316700468,Zilla Desert Blend 10qt,0.0,13.64
58,Zilla Desert Blend 5qt,reptiles,096316700451,Zilla Desert Blend 5qt,-1.0,8.73
60,Zoo Med Creature Eco Soil Coconut Fiber Substrate,reptiles,097612008708,Zoo Med Creature Eco Soil Coco,0.0,3.27
71,Buffalo Worm Dish,reptiles,015561228084,Buffalo Worm Dish,0.0,14.69
72,Exo Terra Canopy Worm Dish,reptiles,015561228251,Exo Terra Canopy Worm Dish,-1.0,26.24
75,Exoterr Small Sand Mat,reptiles,015561225625,Exoterr Small Sand Mat,0.0,26.24
78,Exo Terra 40 Gallon Sand Mat,reptiles,015561225670,Exo Terra 40 Gallon Sand Mat,0.0,36.74
80,Galapagos MossVine for Hanging & Climbing,reptiles,759834052661,Galapagos MossVine for Hanging,-1.0,19.94
84,Zoo Med Small Mesh,reptiles,097612201314,Zoo Med Siperwood Small,0.0,9.44
91,Living Natural Coco Mat 10x20,reptiles,784369933550,Living Natural Coco Mat 10x20,-1.0,11.54
98,Zilla Grey Liner 30g,reptiles,096316700574,Zilla Terrarium Liner 30 Gallon,0.0,9.44
101,Zilla Green Terrarium Liner 55g,reptiles,096316700611,Zilla Terrarium Liner 55 Gallon,0.0,11.54
103,Zoo Med Adult High Fiber Dragon Food,reptiles,097612402797,Zoo Med Adult High Fiber Drago,0.0,15.74
104,Rep-Cal Research Labs Growth Formula Juvenile Iguana Dry Food 6oz,reptiles,788286004010,Rep-Cal Research Labs Growth F,0.0,8.73
106,Gourmet Iguana Food,reptiles,030172011948,Gourmet Iguana Food,0.0,20.99
107,Zoo Med All Natural Adult Iguana Dry Food 20oz,reptiles,097612400762,Zoo Med Natural Adult Bearded,-1.0,7.63
109,Fluker's Buffet Blend Juvenile Bearded Dragon Veggie Variety Freeze Dried Food 5oz,reptiles,091197760525,Fluker's Buffet Blend Juvenile,0.0,10.49
112,Rep-Cal Research Labs Growth Formula Juvenile Bearded Dragon Dry Food 6oz,reptiles,788286008124,Rep-Cal Research Labs Growth F,-1.0,8.73
115,Zoo Med Zoo Menu Bearded Food,reptiles,097612402056,Zoo Med Crested Gecko Food Sam,0.0,24.14
122,Nature Zone Natural Bites & Bits for Juvenile Bearded Dragons,reptiles,783178562265,Nature Zone Natural Bites & Bi,0.0,10.49
125,Exo Terra Crickets,reptiles,015561219600,Exo Terra Crickets,0.0,7.63
126,Exo Terra Earthworms,reptiles,015561219686,Exo Terra Earthworms,-1.0,7.63
128,Exo Terra Black Soldier Fly Larvae,reptiles,015561219662,Exo Terra Black Soldier Fly La,-2.0,7.63
129,Exo Terra Grasshoppers,reptiles,015561219501,Exo Terra Grasshoppers,0.0,7.63
130,Zoo Med Can O Crickets,reptiles,097612400304,Zoo Med Can O Crickets,0.0,7.63
132,Fluker's Gourmet-Style Canned Small Dubia Roaches 1.2oz,reptiles,091197780301,Fluker's Gourmet-Style Canned,-1.0,10.49
133,Zoomed Crested Gecko Can,reptiles,9761240301,Valhoma Spike 18 Pr Collar,0.0,28.99
138,Zilla Cricket Drink with Calcium 16oz,reptiles,096316700031,Zilla Cricket Drink with Calci,0.0,8.73
140,Fluker's Calcium Fortified Cricket Quencher,reptiles,009119771201,Fluker's Calcium Fortified Cri,0.0,6.54
146,Big Jelly Pots,reptiles,8436993140,Big Jelly Pots,0.0,2.07
148,Exo Terra Calcium Liquid,reptiles,1556121851,Exo Terra Calcium 3.2 oz,0.0,5.45
150,Nature Zone Mite Guard Parasite Preventative Liquid,reptiles,8317859341,Nature Zone Mite Guard Parasit,0.0,13.64
151,Jurassipet JurassiMite Parasite Control Spray,reptiles,0011685460,Jurassimite,0.0,11.54
160,Exo Terra Calcium + D3,reptiles,1556121852,Exo Terra Calcium 15.9 oz,0.0,12.59
161,Exo Terra Calcium 15.9 oz,reptiles,1556121852,Exo Terra Calcium 15.9 oz,0.0,12.59
162,Exo Terra Calcium 3.2 oz,reptiles,1556121851,Exo Terra Calcium 3.2 oz,0.0,5.45
168,Rep-Cal Research Labs Herptivite with Beta Carotene Multivitamins Reptile Supplement,reptiles,788286003006,Rep-Cal Research Labs Herptivi,0.0,14.69
169,Nature Zone Coccidia Guard,reptiles,8317859351,Nature Zone Coccidia Guard,0.0,11.54
171,Nature Zone Bearded Elctro,reptiles,8317854714,Nature Zone Bearded Elctro,0.0,9.44
172,Nature Zone Bearded Dragon Vitamins & Probiotics Supplement,reptiles,783178547415,Nature Zone Bearded Dragon Vit,0.0,10.49
174,Nature Zone Rot Guard for Enhancing Immune System in Herp,reptiles,008317859331,Nature Zone Rot Guard for Enha,0.0,9.44
175,Flukers Xsmall Repta Leash,reptiles,9119731001,Flukers Xsmall Repta Leash,0.0,9.44
176,Flukers Xxsmall Repta Leash,reptiles,9119731000,Flukers Xxsmall Repta Leash,0.0,9.44
177,Flukers Medium Repta Leash,reptiles,9119731003,Flukers Medium Repta Leash,0.0,11.54
179,Flukers Large Repta Leash,reptiles,9119731004,Flukers X Large Repta Leash,0.0,12.59
180,Flukers X Large Repta Leash,reptiles,9119731004,Flukers X Large Repta Leash,0.0,12.59
187,Petcrest Screen Clips 5-25g,reptiles,002671680592,Petcrest Screen Clips 5-25g,0.0,4.36
190,Zilla Non Locking Clips 29 or Smaller,reptiles,9631667109,Zilla Non Locking Clips 29 or,0.0,4.36
191,Zilla Non Locking Clips 30g,reptiles,9631667110,Zilla Non Locking Clips 30g,0.0,4.36
194,Zoo Med Mealworm Feeder,reptiles,9761262220,Valhoma 24 Black Collar,0.0,19.99
195,Pangea Humitidy Hide Sponge,reptiles,5000583229,Pangea Humitidy Hide Sponge,0.0,6.54
196,Pangea Ecodish Mossy Pine,reptiles,5000583287,Pangea Ecodish Mossy Pine,0.0,11.54
197,Pangea Ecodish Gray Marble,reptiles,5000583283,Pangea Ecodish Gray Marble,0.0,11.54
198,Pangea Extra Small Micro Dish,reptiles,5003967285,Valhoma Spike 26 Black Collar,0.0,31.99
199,Pangea L Micro Dish,reptiles,5003967289,Pangea L Micro Dish,0.0,17.84
203,Exo Terra Replacement Sponge for Cricket Den 2 pc,reptiles,1556122288,Exo Terra Replacement Sponge f,0.0,4.36
204,Zoo Med Creatures Isopod Banquet Blocks,reptiles,097612118513,Zoo Med Small Animal Mineral B,0.0,2.17
207,Zoo Med Crested Gecko Food Sampler Value Pack,reptiles,097612402056,Zoo Med Crested Gecko Food Sam,0.0,24.14
213,Fluker's Crafted Cuisine Garden Blend Food 6.75oz,reptiles,091197700620,Fluker's Crafted Cuisine Garde,0.0,12.59
214,Pangea Gecko Diet Watermelon,reptiles,5473200425,Pangea Gecko Diet Watermelon,0.0,13.64
215,Pangea Gecko Diet Insect,reptiles,5473200438,Pangea Gecko Diet Insect,0.0,13.64
220,Zoo Med Lizard Flower Topper,reptiles,9761240143,Valhoma Spike 16 Hy Collar,0.0,29.99
222,Komodo Dandelion Kit,reptiles,8436993180,Komodo Dandelion Kit,0.0,7.63
223,Fluker's Grub Bag Bearded Dragon Omnivore Blend Treats 4oz,reptiles,091197720345,Fluker's Grub Bag Bearded Drag,-1.0,11.54
232,Exo Terra Ceramic 100w,reptiles,1556122046,Exo Terra Ceramic 100w,0.0,44.09
233,Exo Terra Ceramic 60w,reptiles,1556122045,Exo Terra Ceramic 60w,0.0,46.19
235,Exo Terra Halogen 100w,reptiles,1556122183,Exo Terra Halogen 100w,0.0,26.24
239,Exo Terra Daylight Basking 100w,reptiles,1556122132,Exo Terra Daylight Basking 100,0.0,15.74
244,Exo Terra Infrared Basking 100w,reptiles,1556122144,Exo Terra Infrared Basking 100,0.0,17.84
246,Exo Terra Intense Basking 150w,reptiles,015561221405,Exo Terra Intense 150w,0.0,16.79
251,Exo Terra Night Heat 150w,reptiles,1556122059,Exo Terra Night Heat 150w,0.0,11.54
253,Exo Terra Nigh Heat Lamp 75w,reptiles,015561221306,Exo Terra Nigh Heat 75w,0.0,8.73
257,Exo Terra Night Heat 15w,reptiles,1556122120,Exo Terra Night Heat 15w,0.0,7.63
259,Exo Terra Daytime Heat 100w,reptiles,1556122112,Exo Terra Daytime Heat 100w,0.0,11.54
261,Exo Terra Daytime Heat 40w,reptiles,015561221047,Exo Terra Daytime Heat 40w,0.0,9.44
263,Exo Terra Daytime Heat 15w,reptiles,1556122100,Exo Terra Daytime Heat 15w,0.0,9.44
266,Zilla Desert Mini Compact Fluorescent Bulb,reptiles,096316280908,Zilla Desert Mini Compact Fluo,0.0,23.09
267,Zilla Mini Led Plant Bulb,reptiles,9631600047,Zilla Mini Led Plant Bulb,0.0,24.14
274,Zilla Canopy Series Tropical 13w,reptiles,096316280953,Zilla Canopy Series Fluorescen,0.0,22.04
277,"Zilla Slimeline T8 Tropical Fixture 18""",reptiles,96316007260,Zilla Slimeline T8 Tropical Fi,0.0,73.49
279,"Zilla Desert Series 50 T8 18"" 15w",reptiles,096316670921,"Zilla Desert Series 50 T8 24""",0.0,31.49
280,"Zilla Desert Series 50 T8 24"" 17w",reptiles,096316670921,"Zilla Desert Series 50 T8 24""",0.0,31.49
284,Zilla Dual Low Profile Fixture,reptiles,096316000346,Zilla Dual Low Profile Fixture,0.0,56.69
286,Zilla Mini Heat & UVB Fixture,reptiles,096316280830,Zilla Mini Heat & UVB Fixture,0.0,58.79
287,Exo Terra Heatwave Rock Small,reptiles,15561220040,Exo Terra Heatwave Rock Small,0.0,40.94
290,Flukers Sunglow Coil Bulb,reptiles,091197230059,Flukers Sunglow Coil Bulb,0.0,34.64
291,"Zoo Med Reptisun 46""t5 54w",reptiles,097612348545,"Zoo Med Reptisun 46""t5 54w",0.0,43.04
294,"Zoo Med Reptisun 18"" T8 15w",reptiles,097612210026,Zoo Med 18x18x24 Tall,0.0,157.49
295,Zoo Med ReptiSun 5.0 UVB Tropical Compact Fluorescent Lamp 26w,reptiles,097612320930,"Zoo Med T5 Hood ""36",0.0,83.99
297,"Zoo Med ReptiSun 10.0 UVB T5 HO High Output Lamp 12""",reptiles,097612348156,Zoo Med ReptiSun 10.0 UVB T5 H,0.0,28.34
298,Zoo Med Reptisun 5.0 Tropical 13w,reptiles,097612340068,Zoo Med Reptisun 5.0 UVB,0.0,28.34
303,Zoo Med ReptiSun Nano UVB Lamp 5w,reptiles,097612340020,Zoo Med Nano LED Daylight Lamp 5w,0.0,20.99
304,Zoo Med Nano LED Daylight Lamp 5w,reptiles,097612340020,Zoo Med Nano LED Daylight Lamp 5w,0.0,20.99
305,Zoo Med Nano Halogen Heat Lamp,reptiles,097612970357,Zoo Med Nano Halogen Heat Lamp 35w,-1.0,9.44
313,"Zoo Med T8 Hood 20""",reptiles,097612326000,"Zoo Med T8 Hood 20""",0.0,72.44
314,"Zoo Med ReptiSun T8 Terrarium Hood 24""",reptiles,097612326109,Zoo Med ReptiSun T8 Terrarium,0.0,82.94
315,"Zoo Med ReptiSun T8 Terrarium Hood 36""",reptiles,097612326307,Shepherd Boy Freeze Chicken He,-1.0,16.79
316,"Zoo Med T5 Hood ""36",reptiles,097612320930,"Zoo Med T5 Hood ""36",0.0,83.99
318,Exo Terra Mister 2qt,reptiles,15561224918,Exo Terra Mister 2qt,0.0,14.69
323,Exo Terra Monsoon Multi,reptiles,015561242011,Exo Terra Monsoon Multi Progra,-1.0,199.49
324,Exo Terra Monsoon Solo,reptiles,015561242011,Exo Terra Monsoon Multi Progra,-1.0,199.49
325,Exo Terra Humidifier,reptiles,015561220811,Exo Terra Humidifier,0.0,104.99
328,Zoo Med Multiport Fogger Attachment,reptiles,97612950175,Rewards Crunch Bison Small Bre,0.0,7.63
334,Zilla Spring Cave,reptiles,096316000490,Rewards Crunch Venison 14oz,0.0,13.64
340,Zoo Med Lamp Stand Small,reptiles,097612370072,Paludarium 3 in 1 Lamp,0.0,47.24
342,Exo Terra Uvb150 13w Desert,reptiles,1556122146,Exo Terra Uvb150 13w Desert,0.0,34.64
344,Exo Terra Uvb100 13w Tropical,reptiles,1556122133,Exo Terra Uvb100 13w Tropical,0.0,31.49
350,Exo Terra Swamp 50w,reptiles,015561237802,Exo Terra Swamp 50W,0.0,24.14
354,Zilla Black Heat Bulb 50w,reptiles,096316671560,Zilla Night Black 150 Watt,0.0,10.49
355,Zilla Black Heat Spot Bulb 150w,reptiles,096316671560,Zilla Night Black 150 Watt,0.0,10.49
356,Zilla Black Heat Spot Bulb 100w,reptiles,096316671553,Zilla Black Heat Spot Bulb 100,0.0,9.44
360,Zilla Day Blue Light 100w,reptiles,96316671430,Zilla Day Blue Light 100w,0.0,8.73
362,Zilla Day Blue Light 50w,reptiles,096316671416,Zilla Day Blue Light 50w,0.0,8.73
363,Zilla Night Red Heat 150w,reptiles,096316671485,Zilla Night Red Heat 150w,0.0,11.54
364,Zilla Night Red Heat 100w,reptiles,096316671478,Zilla Night Red,-1.0,8.73
371,Zilla Day White Light Bulb 150w,reptiles,096316671362,Zilla Day White Light Bulb 150 watt,0.0,9.44
372,Zilla Day White Light Bulb 100w,reptiles,096316671355,Zilla Day White Light Bulb 100 Watt,0.0,8.73
373,Zilla Day White Light Bulb 50w,reptiles,096316671331,Zilla Day White Light Bulb 50w,0.0,10.49
378,Exo Terra Screen Cover 30gal,reptiles,15561227155,Exo Terra Screen Cover 30gal,0.0,27.29
380,Exo Terra Terraskyuv 9w,reptiles,015561224253,Exo Terra Terraskyuv 9w,0.0,78.74
383,"Exo Terra T5 Top 54w 47""",reptiles,15561242585,"Exo Terra T5 Top 54w 47""",0.0,89.24
384,"Reptile System T5 Zone 3 Unit 39w 35""",reptiles,3443981210285,Reptile System T5 Zone 3 Unit,0.0,104.99
386,"Reptile System T5 Zone 1 Unit 24w 23""",reptiles,3443981210230,Sunburst Blue 6' Leash,0.0,10.69
391,Exo Terra Repuvb200 T5 39w 7%,reptiles,15561223409,Exo Terra Repuvb200 T5 39w 7%,0.0,36.74
393,Reptile System T5 Zone 3 24w 12%,reptiles,3443981170060,Reptile System T5 Zone 3 24w 1,0.0,36.74
394,"Reptile System T5 Zone 2 24w 6""",reptiles,3443981170039,Reptile System T5 Zone 1 24w 2,0.0,41.99
396,Reptile System T5 Zone 1 24w 2.4%,reptiles,3443981170039,Reptile System T5 Zone 1 24w 2,0.0,41.99
400,Exo Terra Repuvb100 T5 8w 3%,reptiles,015561223805,"Exo Terra Reptile UVB 8w 12""",0.0,26.24
401,Exoterrra T5 Terraium Mounting Clips,reptiles,015561242592,Exoterrra T5 Terraium Mounting,0.0,10.49
412,Exo Terra Glow Light Small,reptiles,015561220521,Exo Terra Glow Light Small,0.0,38.84
415,"Zilla Premium Reflector 8.5""",reptiles,096316670365,Zilla Premium Reflector Dome 8,0.0,41.99
422,Exo Terra Day & Night Led 3w,reptiles,015561223362,Exo Terra Day & Night Led 3w,0.0,20.99
424,Exo Terra Solar Glo 80w,reptiles,015561223348,Exo Terra Solar Glo 80w,0.0,55.64
426,Exo Terra Solar Glo 160w,reptiles,15561221931,NutriSource Little Bites Grain,0.0,7.63
427,Flukers Mini Sun Dome,reptiles,091197270048,Flukers Mini Sun Dome,0.0,31.49
429,Zoo Med Nano Dome 40w,reptiles,097612119091,Zoo Med Nano Dome 40w,0.0,24.14
430,Zoo Med Nano Combo Dome 80w,reptiles,097612325608,Zoo Med Nano Combo Dome 80w,0.0,55.64
431,Zoo Med Creatures Dome 40w,reptiles,97612008357,Zoo Med Creatures Dome 40w,0.0,24.14
440,Zoo Med Deep Dome,reptiles,097612321708,Zoo Med Deep Dome,0.0,39.89
445,Zoo Med Corner Bowl Medium,reptiles,097612450002,Zoo Med Corner Bowl Medium,0.0,36.74
446,Zoo Med Corner Bowl Small,reptiles,097612450019,Zoo Med Corner Bowl Small,0.0,13.64
450,Zoo Med Reptirock Medium,reptiles,97612910278,Zoo Med Reptirock Medium,0.0,13.64
460,Zilla Durable Dish M,reptiles,96316117617,Zilla Durable Dish M,0.0,5.45
461,Zilla Durable Dish S,reptiles,096316116580,Bionic Bone Large,0.0,23.09
469,Zilla Terraium Dish Small,reptiles,096316001541,Zilla Micro Terrestial Habitat,0.0,28.34
470,Zilla Terraium Dish Medium,reptiles,96316685222,Zilla Herp Hotel Medium,0.0,17.84
473,Exo Terra Water Dish X-Small,reptiles,015561228077,Exo Terra Water Dish X-Small,0.0,8.73
476,Exo Terra Water Dish Large,reptiles,15561228039,Exo Terra Water Dish Large,0.0,19.94
485,Zoo Med Floating Dock Mini,reptiles,097612660050,Zoo Med Floating Dock Mini,0.0,19.94
486,Exo Terra Turtle Bank,reptiles,015561238007,Exo Terra Turtle Bank,0.0,19.94
493,Reptomin Floating Turtle Sticks 1.94 oz,reptiles,046798292524,Reptomin Floating Turtle Stick,0.0,7.63
495,Repto Treat Turtle,reptiles,46798162537,Repto Treat Turtle,0.0,6.54
501,Zoo Med Gourmet Box Turtle Food,reptiles,097612400908,Zoo Med Gourmet Box Turtle Foo,0.0,11.54
502,Zoo Med Gourmet Tortoise Food,reptiles,97612401011,Zoo Med Gourmet Tortoise Food,0.0,9.44
507,Nature Zone Turtle Shell Saver,reptiles,783178592613,Wholesome Tanks Jerky Sticks,0.0,14.69
509,Nature Zone Turtle Fungus Bath,reptiles,783178592415,Nature Zone Turtle Fungus Bath,0.0,10.49
510,Flukers Repta Rinse Eye Rinse,reptiles,91197730405,Flukers Repta Rinse Eye Rinse,0.0,7.63
513,TetraFauna Reptofilter Large 3 Pack,reptiles,046798260493,TetraFauna Reptofilter Large 3,-1.0,16.79
514,Turtle Pier Extender Clips,reptiles,030172100161,Turtle Pier Extender Clips,0.0,10.49
515,Komodo Tortoise Hay,reptiles,84369931709,Komodo Tortoise Hay,0.0,13.64
