prod_id,prod_name,brand,sku,prod_price,prod_category,pos_name,pos_stock,pos_price
8895,"Coastal Collar Biothane Ylw24""",Coastal,076484693526,21.09,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
8896,"Coastal Collar Biothane Ylw21""",Coastal,076484640100,21.09,leashesAndCollars,"Coastal Light Pink 10""-14"" 6401 Plastic",0.0,8.31
8897,"Coastal Collar Biothane Green21""",Coastal,076484693526,19.69,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
8898,"Coastal Collar Biothane Green24""",Coastal,076484693526,18.59,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
8899,"Coastal Collar Biothane Blue24""",Coastal,076484693526,21.09,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
8901,"Coastal Collar Nbp18""",Coastal,076484730085,19.49,leashesAndCollars,"Coastal Light Blue 10""-14"" 6401 Plastic",-1.0,8.31
8906,Coastal Leash Ppa6' 61976,Coastal,076484620096,23.59,leashesAndCollars,Coastal Leash Ppa6' 61976,0.0,21.59
8908,Coastal Leash Nbp6' 61976,Coastal,076484619595,23.59,leashesAndCollars,Coastal Leash Nbp6' 61976,-1.0,21.59
8911,Coastal Leash Ybc6' 61476,Coastal,076484009754,14.69,leashesAndCollars,Coastal 6' Llamas 969 Leash,0.0,20.49
8921,"Coastal Leash Black Bones 6""' 666",Coastal,076484166761,15.89,leashesAndCollars,"Coastal Leash Black Bones 6""'",0.0,14.49
8924,"Coastal Leash Red Bones 06""' 966",Coastal,076484166815,19.29,leashesAndCollars,"Coastal Leash Red Bones 06""' 9",0.0,17.69
8927,"Coastal Leash Black Skulls 06""' 666",Coastal,076484188060,16.39,leashesAndCollars,"Coastal Leash Black Skulls 06""",0.0,14.99
8939,"Coastal Collar Ybc12""",Coastal,076484647185,17.59,leashesAndCollars,"Coastal Collar Ybc12""",0.0,16.09
8943,Coastal Leash Btd06' 466,Coastal,076484204661,15.09,leashesAndCollars,Coastal Leash Btd06' 466,0.0,13.79
8944,"Styles Dog Leash, Wildflower, X-Small - 3/8"" x 6'",Coastal,076484036699,14.19,leashesAndCollars,Coastal Leash Wdf06 366,0.0,12.99
8946,Coastal Leash Tdp06' 366,Coastal,000011685460,13.09,leashesAndCollars,Coastal Leash Tdp06' 366,0.0,11.99
8947,Coastal Leash Tdp06' 466,Coastal,076484850684,15.09,leashesAndCollars,Coastal Leash Tdp06' 466,-1.0,10.69
8958,Coastal Leash Pdt06' 366,Coastal,076484774324,13.79,leashesAndCollars,Coastal Leash Pdt06' 366,0.0,12.59
8959,Coastal Leash Pdt06' 466,Coastal,076484774263,16.39,leashesAndCollars,Coastal Leash Pdt06' 466,0.0,14.99
8966,"Coastal Collar Csr12""",Coastal,076484632655,7.59,leashesAndCollars,"Coastal Collar Csr12""",0.0,6.89
8972,"Coastal Collar Tdp12""",Coastal,076484266515,7.59,leashesAndCollars,"Coastal Collar Tdp12""",0.0,6.89
8976,"Coastal Collar Special Paws 12""""",Coastal,076484551024,7.69,leashesAndCollars,Coastal Collar Special Paws 12,0.0,7.27
8981,"Styles Adjustable Dog Collar, Pink Dots, Small - 5/8"" x 10""-14""",Coastal,076484774058,9.89,leashesAndCollars,"Coastal Collar Pdt14""",-1.0,8.99
9001,Coastal Small Pineapples14 Collar,Coastal,076484693526,9.09,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
9002,Coastal Extra Small Pineapples12 Collar,Coastal,076484632648,8.39,leashesAndCollars,Coastal Small Unicorns14 Colla,0.0,8.31
9005,"Styles Adjustable Dog Collar, Bright Tie Dye, X-Small - 3/8"" x 8""-12""",Coastal,076484632648,8.79,leashesAndCollars,Coastal Small Unicorns14 Colla,0.0,8.31
9008,Coastal Extra Small Frosted Donuts12 Collar,Coastal,076484148082,8.39,leashesAndCollars,Coastal Collar Sou12,0.0,8.29
9009,Coastal Small Aliens14 Collar,Coastal,076484693526,9.09,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
9010,Coastal Extra Small Aliens12 Collar,Coastal,076484351024,8.39,leashesAndCollars,Coastal Extra Small Aliens12 C,0.0,7.69
9014,Coastal 6' Pineapples 469 Leash,Coastal,76484994654,19.09,leashesAndCollars,Coastal 6' Pineapples 469 Leas,0.0,17.49
9015,Coastal 6' Llamas 969 Leash,Coastal,076484009754,22.39,leashesAndCollars,Coastal 6' Llamas 969 Leash,0.0,20.49
9020,Coastal 6' Frosted Donuts 469 Leash,Coastal,076484965644,19.09,leashesAndCollars,Coastal 6' Frosted Donuts 469,0.0,17.49
9026,Coastal Medium Pineapples20 Collar,Coastal,076484693526,11.69,leashesAndCollars,Coastal Styles Collar Med Dinsaur,0.0,10.99
9028,Coastal Medium Llamas20 Collar,Coastal,076484890512,11.69,leashesAndCollars,Coastal Medium Llamas20 Collar,0.0,10.69
9036,Coastal Medium Dinosaurs20 Collar,Coastal,076484826274,11.69,leashesAndCollars,Coastal Medium Dinosaurs20 Col,0.0,10.69
9037,"Cirlce 20"" Tnv 1789s Collar",Coastal,076484178832,41.69,leashesAndCollars,"Cirlce 20"" Tnv 1789s Collar",0.0,38.19
9038,"Cirlce 16""tnv 1786s Collar",Coastal,076484178672,30.49,leashesAndCollars,"Cirlce 16""tnv 1786s Collar",0.0,27.89
9039,"Cirlce 20""tcr 1786s Collar",Coastal,76484178825,41.69,leashesAndCollars,"Cirlce 20""tcr 1786s Collar",0.0,38.19
9041,Li'l Pals Extra Small Collar Black08,Coastal,076484410048,7.19,leashesAndCollars,Li'l Pals Extra Small Collar B,0.0,6.59
9043,Li'l Pals Extra Small Collar Blu08,Coastal,076484410062,7.69,leashesAndCollars,Li'l Pals Extra Small Collar B,0.0,7.27
9044,Li'l Pals Extra Small Collar Red08,Coastal,076484410031,7.69,leashesAndCollars,Li'l Pals Extra Small Collar R,-1.0,7.27
9046,Li'l Pals Small Collar Red10,Coastal,076484322273,13.69,leashesAndCollars,Li'l Pals Small Collar Red10,0.0,12.49
9047,Coastal Harness/Leash Gray Small,Coastal,076484807688,29.79,leashesAndCollars,Coastal Harness/Leash Gray Sma,0.0,27.29
9049,Coastal Cat Soft Mesh Harness Black,Coastal,076484706670,12.39,leashesAndCollars,Coastal Cat Soft Mesh Harness,0.0,11.29
9050,Coastal Cat Soft Mesh Harness Blue,Coastal,076484029752,12.39,leashesAndCollars,Coastal Cat Soft Mesh Harness,0.0,11.29
9051,"Comfort Soft® Adjustable Cat Harness, Pink Bright, XX-Small - Girth: 11""-14"", Neck: 7""-10"", Weight: 8-10lbs",Coastal,076484630330,14.19,leashesAndCollars,Coastal Cat Soft Mesh Harness,0.0,12.99
9056,Coastal Charm Red18 Com,Coastal,076484003486,20.29,leashesAndCollars,Coastal Charm Red18 Com,0.0,18.59
9057,Coastal Charm Blue18,Coastal,076484630323,12.69,leashesAndCollars,Coastal Charm Blue18,0.0,11.59
9060,Coastal Charm Combo Black Extra Small,Coastal,7648406370,19.69,leashesAndCollars,Coastal Charm Combo Black Extr,0.0,17.99
9062,Coastal Charm Skz18,Coastal,076484634628,26.79,leashesAndCollars,Coastal Charm Skz18,-1.0,24.49
9068,Coastal Collar Sou12,Coastal,076484148082,9.09,leashesAndCollars,Coastal Collar Sou12,0.0,8.29
9074,Coastal Collar Scb12,Coastal,076484262456,10.39,leashesAndCollars,Coastal Collar Scb12,0.0,9.49
9078,Coastal Collar Gxn12,Coastal,076484647147,9.89,leashesAndCollars,Coastal Collar Pink 12,0.0,9.49
9083,"Coastal Collar Black Skulls 12""",Coastal,7648439703,9.09,leashesAndCollars,Coastal Collar Black Skulls 12,0.0,8.29
9084,Coastal Collar Leb12,Coastal,076484954023,9.09,leashesAndCollars,Coastal Inspire XS MLM,0.0,10.99
9089,Coastal Collar Pcg12,Coastal,076484467448,9.09,leashesAndCollars,Coastal Collar Pcg12,0.0,8.29
9090,Coastal Collar Pdt12,Coastal,076484774027,8.79,leashesAndCollars,Coastal Collar Pdt12,0.0,8.31
9092,Coastal Collar Btr12,Coastal,076484701610,9.09,leashesAndCollars,Li'l Pals Collar XS,0.0,8.99
9093,Coastal Collar Wrp12,Coastal,076484623530,9.09,leashesAndCollars,Coastal Collar Wrp12,0.0,8.29
9101,Coastal Collar Blue12,Coastal,076484269370,9.49,leashesAndCollars,Sublime Collar Med Yellow Stripes,0.0,11.79
9111,"Safe Cat® Fashion Adjustable Breakaway Collar, Skulls Pink, 3/8"" x 8""-12""",Coastal,076484067082,11.99,leashesAndCollars,Coastal Cat Collar SKZ12,0.0,8.99
9114,Coastal Collar Prl12,Coastal,076484067273,7.99,leashesAndCollars,Coastal Cat Collar SSO12,0.0,8.69
9116,Coastal Collar Cmo12,Coastal,076484262463,8.19,leashesAndCollars,Coastal Collar Cmo12,0.0,7.49
9118,Coastal Collar Sog12,Coastal,076484301063,10.39,leashesAndCollars,Coastal Collar Sog12,0.0,9.49
9121,Coastal Collar Pink 12,Coastal,076484647147,10.39,leashesAndCollars,Coastal Collar Pink 12,0.0,9.49
9122,Coastal Collar Gbt12,Coastal,076484269394,11.99,leashesAndCollars,Coastal Collar Gbt12,-1.0,10.99
9130,Coastal Collar Ggs12,Coastal,076484301049,11.99,leashesAndCollars,Coastal Collar Ggs12,0.0,10.99
9147,Coastal Red 30' Cotton Train Leash,Coastal,076484094971,40.99,leashesAndCollars,Coastal Red 30' Cotton Train L,0.0,37.59
9148,Coastal Black 30' Cotton Train Leash,Coastal,076484948293,40.99,leashesAndCollars,Coastal Black 30' Cotton Train,0.0,37.59
9700,"Coastal® Single-Ply Dog Collar, Neon Pink, Small - 3/8"" x 12""",Coastal,076484008504,5.49,leashesAndCollars,Coastal Pink 12'' 301,-1.0,5.19
9705,"Coastal® Single-Ply Dog Collar, Neon Pink, Small - 5/8"" x 12""",Coastal,076484034305,6.59,leashesAndCollars,"Coastal Pink 12"" 401",0.0,6.23
9708,"Coastal® Single-Ply Dog Collar, Purple, Small - 5/8"" x 12""",Coastal,076484034350,6.59,leashesAndCollars,"Coastal Purple 12"" 401",0.0,6.23
9709,"Coastal® Single-Ply Dog Collar, Purple, Small - 5/8"" x 12""",Coastal,076484034350,6.59,leashesAndCollars,"Coastal Purple 12"" 401",0.0,6.23
9711,"Coastal® Single-Ply Dog Collar, Pink Bright, Small - 5/8"" x 12""",Coastal,076484401350,6.59,leashesAndCollars,"Coastal Pwy12"" Collar",0.0,6.23
9712,"Authorized Dealer Exclusive Styles Dog Leash, Dinosaurs, Small/Medium - 5/8"" x 6'",Coastal,076484994654,20.79,leashesAndCollars,Coastal Styles Leash Sm Dinosaur,0.0,18.99
9714,"Best Fit® Adjustable Mesh Dog Muzzle, Black, 7"" (05)",Coastal,076484076084,20.79,leashesAndCollars,Coastal Mesh Muzzle Size 5,0.0,19.94
9715,"Coastal® 2 Dog Walker Tangle-Free Adjustable Leash, Black, 5/8"" x 4'",Coastal,076484039508,29.49,leashesAndCollars,Coastal Ww406 Leash,0.0,26.99
9716,"Comfort Soft® Wrap Adjustable Dog Harness, Blue, XXX-Small - 3/8"" x 11""-13"" | Under 5 lb",Coastal,076484062834,15.29,leashesAndCollars,Comfort Soft Wrap Harness Blue XXXS,0.0,13.99
9722,"Coastal® Adjustable Dog Collar with Plastic Buckle, Black, Small - 5/8"" x 10""-14""",Coastal,076484046001,8.79,leashesAndCollars,"Coastal Black 10""-14"" Plastic 6401",0.0,8.31
9723,"Coastal® Adjustable Dog Collar with Plastic Buckle, Blue, Small - 5/8"" x 10""-14""",Coastal,076484046025,9.89,leashesAndCollars,Blue 14,0.0,8.99
9724,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Small - 5/8"" x 10""-14""",Coastal,076484046131,8.79,leashesAndCollars,Coastal NPK14'',0.0,8.31
9726,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Extra Small - 3/8"" x 8""-12""",Coastal,076484046957,8.79,leashesAndCollars,Coastal NPK12'',0.0,8.31
9730,"Authorized Dealer Exclusive Styles Dog Collar, Aliens, Small - 5/8"" x 10""-14""",Coastal,076484996443,9.89,leashesAndCollars,Coastal Styles Collar Sm Alien,0.0,8.99
9731,"Coastal® Comfort Wrap® Adjustable Dog Harness, Blue, Small - 5/8"" x 16-24",Coastal,076484064548,17.49,leashesAndCollars,Coastal Comfort Wrap Harness Sm Blue,0.0,15.99
9738,"Coastal® Adjustable Dog Collar with Plastic Buckle, Neon Pink, Medium - 3/4"" x 14""-20""",Coastal,076484047138,10.89,leashesAndCollars,Coastal Neon Pink 20'',0.0,9.99
9747,"Li'l Pals® Elastic Kitten Collar, Hearts, 5/16"" x 8""",Coastal,076484077500,7.69,leashesAndCollars,Coastal Collar HTS08,0.0,7.27
9748,"Authorized Dealer Exclusive Styles Dog Collar, Dinosaurs, Small - 5/8"" x 10""-14""",Coastal,076484996450,9.89,leashesAndCollars,Coastal Styles Collar Sm Dinosaur,0.0,8.99
9762,"Power Walker® Dog Retractable Leash, Pink, Up to 64 lbs - Medium",Coastal,076484089794,51.29,leashesAndCollars,Power Walker Med Pink,0.0,46.99
9763,"Power Walker® Dog Retractable Leash, Red, Up to 64 lbs - Medium",Coastal,076484088025,51.29,leashesAndCollars,Power Walker Med Red,0.0,46.99
9767,"Sublime® Adjustable Dog Collar, Tattoo Sleeve, Large - 1 1/2"" x 18""-26""",Coastal,076484004964,18.59,leashesAndCollars,Sumblime Collar TSV26,0.0,16.99
9778,"Power Walker® Dog Retractable Leash, Blue, Up to 16 lbs - X-Small",Coastal,076484087851,40.39,leashesAndCollars,Power Walker XS Blue,0.0,36.99
9779,"Power Walker® Dog Retractable Leash, Black, Up to 16 lbs - X-Small",Coastal,076484087844,40.39,leashesAndCollars,Power Walker XS Black,0.0,36.99
9780,"New Earth® Soy Adjustable Dog Collar, Fuchsia, X-Small - 5/8"" x 8""-12""",Coastal,076484440243,11.99,leashesAndCollars,New Earth Collar XS Pink,0.0,10.99
9792,"Coastal® Adjustable Dog Collar with Plastic Buckle, Purple, Extra Small - 3/8"" x 8""-12""",Coastal,076484046995,7.69,leashesAndCollars,"Coastal Purple 8""-12"" 6301 Plastic",0.0,7.27
9793,"Water & Woods™ Blaze Adjustable Patterned Dog Collar, Neon Pink Tree, Medium - 1"" x 14""-20""",Coastal,076484769917,11.99,leashesAndCollars,Coastal Water & Woods Collar Med,0.0,10.99
9794,"Coastal® Single-Ply Dog Collar, Purple, Extra Small - 3/8"" x 10""",Coastal,076484008351,5.19,leashesAndCollars,"Coastal Purple 10"" 301",0.0,4.69
9795,"Coastal® Single-Ply Dog Collar, Purple, Small - 3/8"" x 12""",Coastal,076484008559,5.19,leashesAndCollars,"Coastal Purple 12"" 301",0.0,4.69
9807,"Coastal® Adjustable Dog Collar with Metal Buckle, Blue, Small - 5/8"" x 10""-14""",Coastal,076484614019,16.39,leashesAndCollars,"Coastal Blue 10""-14"" 61401 Metal",0.0,14.99
19,Lizard Ladder,Penn-Plax,030172064937,8.79,reptiles,Lizard Ladder,0.0,8.73
28,Exo Terra Bahariya Black Stone Desert Substrate 11 lb,Exo Terra,015561234173,17.49,reptiles,Exo Terra Bahariya Black Stone,0.0,16.79
42,Exo Terra Snake Bedding,Exo Terra,015561227681,22.89,reptiles,"Lupine Dapp 15""-25"" 3/4in Coll",0.0,14.99
43,Galapagos Arid Environment Terrarium Starter Kit,Galapagos,759834053514,26.19,reptiles,Galapagos Terrarium Starter Kit,0.0,25.19
54,Zoo Med Ecoearth 3 Pack,Zoo Med,097612790207,9.89,reptiles,Zoo Med Ecoearth 3 Pack,0.0,13.64
55,Zoo Med Vita Sand White,Zoo Med,097612762150,16.39,reptiles,Zoo Med Vita Sand White,0.0,15.74
56,Zilla Desert Blend 25qt,Zilla,096316700482,29.49,reptiles,Zilla Desert Blend 25qt,0.0,28.34
57,Zilla Desert Blend 10qt,Zilla,096316700468,14.19,reptiles,Zilla Desert Blend 10qt,0.0,13.64
58,Zilla Desert Blend 5qt,Zilla,096316700451,8.79,reptiles,Zilla Desert Blend 5qt,-1.0,8.73
60,Zoo Med Creature Eco Soil Coconut Fiber Substrate,Zoo Med,097612008708,3.29,reptiles,Zoo Med Creature Eco Soil Coco,0.0,3.27
71,Buffalo Worm Dish,Exo Terra,015561228084,15.29,reptiles,Buffalo Worm Dish,0.0,14.69
72,Exo Terra Canopy Worm Dish,Exo Terra,015561228251,27.29,reptiles,Exo Terra Canopy Worm Dish,-1.0,26.24
75,Exoterr Small Sand Mat,Exo Terra,015561225625,26.19,reptiles,Exoterr Small Sand Mat,0.0,26.24
78,Exo Terra 40 Gallon Sand Mat,Exo Terra,015561225670,38.19,reptiles,Exo Terra 40 Gallon Sand Mat,0.0,36.74
80,Galapagos MossVine for Hanging & Climbing,Galapagos,759834052661,19.69,reptiles,Galapagos MossVine for Hanging,-1.0,19.94
84,Zoo Med Small Mesh,Zoo Med,097612201314,5.49,reptiles,Zoo Med Siperwood Small,0.0,9.44
91,Living Natural Coco Mat 10x20,Komodo,784369933550,11.99,reptiles,Living Natural Coco Mat 10x20,-1.0,11.54
98,Zilla Grey Liner 30g,Zilla,096316700574,9.89,reptiles,Zilla Terrarium Liner 30 Gallon,0.0,9.44
101,Zilla Green Terrarium Liner 55g,Zilla,096316700611,11.99,reptiles,Zilla Terrarium Liner 55 Gallon,0.0,11.54
103,Zoo Med Adult High Fiber Dragon Food,Zoo Med,097612402797,16.39,reptiles,Zoo Med Adult High Fiber Drago,0.0,15.74
104,Rep-Cal Research Labs Growth Formula Juvenile Iguana Dry Food 6oz,Rep-Cal,788286004010,8.79,reptiles,Rep-Cal Research Labs Growth F,0.0,8.73
106,Gourmet Iguana Food,Penn-Plax,030172011948,21.79,reptiles,Gourmet Iguana Food,0.0,20.99
107,Zoo Med All Natural Adult Iguana Dry Food 20oz,Zoo Med,097612400762,11.99,reptiles,Zoo Med Natural Adult Bearded,-1.0,7.63
109,Fluker's Buffet Blend Juvenile Bearded Dragon Veggie Variety Freeze Dried Food 5oz,Fluker's,091197760525,10.89,reptiles,Fluker's Buffet Blend Juvenile,0.0,10.49
112,Rep-Cal Research Labs Growth Formula Juvenile Bearded Dragon Dry Food 6oz,Rep-Cal,788286008124,8.79,reptiles,Rep-Cal Research Labs Growth F,-1.0,8.73
115,Zoo Med Zoo Menu Bearded Food,Zoo Med,097612402056,5.49,reptiles,Zoo Med Crested Gecko Food Sam,0.0,24.14
122,Nature Zone Natural Bites & Bits for Juvenile Bearded Dragons,Nature Zone,783178562265,10.89,reptiles,Nature Zone Natural Bites & Bi,0.0,10.49
125,Exo Terra Crickets,Exo Terra,015561219600,7.69,reptiles,Exo Terra Crickets,0.0,7.63
126,Exo Terra Earthworms,Exo Terra,015561219686,7.69,reptiles,Exo Terra Earthworms,-1.0,7.63
128,Exo Terra Black Soldier Fly Larvae,Exo Terra,015561219662,7.69,reptiles,Exo Terra Black Soldier Fly La,-2.0,7.63
129,Exo Terra Grasshoppers,Exo Terra,015561219501,7.69,reptiles,Exo Terra Grasshoppers,0.0,7.63
130,Zoo Med Can O Crickets,Zoo Med,097612400304,7.69,reptiles,Zoo Med Can O Crickets,0.0,7.63
132,Fluker's Gourmet-Style Canned Small Dubia Roaches 1.2oz,Fluker's,091197780301,10.89,reptiles,Fluker's Gourmet-Style Canned,-1.0,10.49
133,Zoomed Crested Gecko Can,Zoo Med,9761240301,18.59,reptiles,Valhoma Spike 18 Pr Collar,0.0,28.99
138,Zilla Cricket Drink with Calcium 16oz,Zilla,096316700031,8.79,reptiles,Zilla Cricket Drink with Calci,0.0,8.73
140,Fluker's Calcium Fortified Cricket Quencher,Fluker's,009119771201,6.59,reptiles,Fluker's Calcium Fortified Cri,0.0,6.54
146,Big Jelly Pots,Komodo,8436993140,2.09,reptiles,Big Jelly Pots,0.0,2.07
148,Exo Terra Calcium Liquid,Exo Terra,1556121851,9.89,reptiles,Exo Terra Calcium 3.2 oz,0.0,5.45
150,Nature Zone Mite Guard Parasite Preventative Liquid,Nature Zone,8317859341,14.19,reptiles,Nature Zone Mite Guard Parasit,0.0,13.64
151,Jurassipet JurassiMite Parasite Control Spray,Jurrasipet,0011685460,14.19,reptiles,Jurassimite,0.0,11.54
160,Exo Terra Calcium + D3,Exo Terra,1556121852,4.39,reptiles,Exo Terra Calcium 15.9 oz,0.0,12.59
161,Exo Terra Calcium 15.9 oz,Exo Terra,1556121852,13.09,reptiles,Exo Terra Calcium 15.9 oz,0.0,12.59
162,Exo Terra Calcium 3.2 oz,Exo Terra,1556121851,5.49,reptiles,Exo Terra Calcium 3.2 oz,0.0,5.45
168,Rep-Cal Research Labs Herptivite with Beta Carotene Multivitamins Reptile Supplement,Zoo Med,788286003006,7.69,reptiles,Rep-Cal Research Labs Herptivi,0.0,14.69
169,Nature Zone Coccidia Guard,Nature Zone,8317859351,11.99,reptiles,Nature Zone Coccidia Guard,0.0,11.54
171,Nature Zone Bearded Elctro,Nature Zone,8317854714,9.89,reptiles,Nature Zone Bearded Elctro,0.0,9.44
172,Nature Zone Bearded Dragon Vitamins & Probiotics Supplement,Nature Zone,783178547415,10.89,reptiles,Nature Zone Bearded Dragon Vit,0.0,10.49
174,Nature Zone Rot Guard for Enhancing Immune System in Herp,Nature Zone,008317859331,9.89,reptiles,Nature Zone Rot Guard for Enha,0.0,9.44
175,Flukers Xsmall Repta Leash,Fluker's,9119731001,9.89,reptiles,Flukers Xsmall Repta Leash,0.0,9.44
176,Flukers Xxsmall Repta Leash,Fluker's,9119731000,9.89,reptiles,Flukers Xxsmall Repta Leash,0.0,9.44
177,Flukers Medium Repta Leash,Fluker's,9119731003,11.99,reptiles,Flukers Medium Repta Leash,0.0,11.54
179,Flukers Large Repta Leash,Fluker's,9119731004,13.09,reptiles,Flukers X Large Repta Leash,0.0,12.59
180,Flukers X Large Repta Leash,Fluker's,9119731004,13.09,reptiles,Flukers X Large Repta Leash,0.0,12.59
187,Petcrest Screen Clips 5-25g,PetCrest,002671680592,4.39,reptiles,Petcrest Screen Clips 5-25g,0.0,4.36
190,Zilla Non Locking Clips 29 or Smaller,Zilla,9631667109,4.39,reptiles,Zilla Non Locking Clips 29 or,0.0,4.36
191,Zilla Non Locking Clips 30g,Zilla,9631667110,4.39,reptiles,Zilla Non Locking Clips 30g,0.0,4.36
194,Zoo Med Mealworm Feeder,Zoo Med,9761262220,5.49,reptiles,Valhoma 24 Black Collar,0.0,19.99
195,Pangea Humitidy Hide Sponge,Pangea,5000583229,6.59,reptiles,Pangea Humitidy Hide Sponge,0.0,6.54
196,Pangea Ecodish Mossy Pine,Pangea,5000583287,11.99,reptiles,Pangea Ecodish Mossy Pine,0.0,11.54
197,Pangea Ecodish Gray Marble,Pangea,5000583283,11.99,reptiles,Pangea Ecodish Gray Marble,0.0,11.54
198,Pangea Extra Small Micro Dish,Pangea,5003967285,10.89,reptiles,Valhoma Spike 26 Black Collar,0.0,31.99
199,Pangea L Micro Dish,Pangea,5003967289,18.59,reptiles,Pangea L Micro Dish,0.0,17.84
203,Exo Terra Replacement Sponge for Cricket Den 2 pc,Exo Terra,1556122288,4.39,reptiles,Exo Terra Replacement Sponge f,0.0,4.36
204,Zoo Med Creatures Isopod Banquet Blocks,Zoo Med,097612118513,2.19,reptiles,Zoo Med Small Animal Mineral B,0.0,2.17
207,Zoo Med Crested Gecko Food Sampler Value Pack,Zoo Med,097612402056,25.09,reptiles,Zoo Med Crested Gecko Food Sam,0.0,24.14
213,Fluker's Crafted Cuisine Garden Blend Food 6.75oz,Fluker's,091197700620,14.19,reptiles,Fluker's Crafted Cuisine Garde,0.0,12.59
214,Pangea Gecko Diet Watermelon,Pangea,5473200425,14.19,reptiles,Pangea Gecko Diet Watermelon,0.0,13.64
215,Pangea Gecko Diet Insect,Pangea,5473200438,14.19,reptiles,Pangea Gecko Diet Insect,0.0,13.64
220,Zoo Med Lizard Flower Topper,Zoo Med,9761240143,3.29,reptiles,Valhoma Spike 16 Hy Collar,0.0,29.99
222,Komodo Dandelion Kit,Komodo,8436993180,7.69,reptiles,Komodo Dandelion Kit,0.0,7.63
223,Fluker's Grub Bag Bearded Dragon Omnivore Blend Treats 4oz,Fluker's,091197720345,10.89,reptiles,Fluker's Grub Bag Bearded Drag,-1.0,11.54
232,Exo Terra Ceramic 100w,Exo Terra,1556122046,45.79,reptiles,Exo Terra Ceramic 100w,0.0,44.09
233,Exo Terra Ceramic 60w,Exo Terra,1556122045,47.99,reptiles,Exo Terra Ceramic 60w,0.0,46.19
235,Exo Terra Halogen 100w,Exo Terra,1556122183,27.29,reptiles,Exo Terra Halogen 100w,0.0,26.24
239,Exo Terra Daylight Basking 100w,Exo Terra,1556122132,16.39,reptiles,Exo Terra Daylight Basking 100,0.0,15.74
244,Exo Terra Infrared Basking 100w,Exo Terra,1556122144,18.59,reptiles,Exo Terra Infrared Basking 100,0.0,17.84
246,Exo Terra Intense Basking 150w,Exo Terra,015561221405,17.49,reptiles,Exo Terra Intense 150w,0.0,16.79
251,Exo Terra Night Heat 150w,Exo Terra,1556122059,11.99,reptiles,Exo Terra Night Heat 150w,0.0,11.54
253,Exo Terra Nigh Heat Lamp 75w,Exo Terra,015561221306,8.79,reptiles,Exo Terra Nigh Heat 75w,0.0,8.73
257,Exo Terra Night Heat 15w,Exo Terra,1556122120,7.69,reptiles,Exo Terra Night Heat 15w,0.0,7.63
259,Exo Terra Daytime Heat 100w,Exo Terra,1556122112,11.99,reptiles,Exo Terra Daytime Heat 100w,0.0,11.54
261,Exo Terra Daytime Heat 40w,Exo Terra,015561221047,9.89,reptiles,Exo Terra Daytime Heat 40w,0.0,9.44
263,Exo Terra Daytime Heat 15w,Exo Terra,1556122100,9.89,reptiles,Exo Terra Daytime Heat 15w,0.0,9.44
266,Zilla Desert Mini Compact Fluorescent Bulb,Zilla,096316280908,23.99,reptiles,Zilla Desert Mini Compact Fluo,0.0,23.09
267,Zilla Mini Led Plant Bulb,Zilla,9631600047,25.09,reptiles,Zilla Mini Led Plant Bulb,0.0,24.14
274,Zilla Canopy Series Tropical 13w,Zilla,096316280953,29.49,reptiles,Zilla Canopy Series Fluorescen,0.0,22.04
277,"Zilla Slimeline T8 Tropical Fixture 18""",Zilla,96316007260,76.29,reptiles,Zilla Slimeline T8 Tropical Fi,0.0,73.49
279,"Zilla Desert Series 50 T8 18"" 15w",Zilla,096316670921,31.69,reptiles,"Zilla Desert Series 50 T8 24""",0.0,31.49
280,"Zilla Desert Series 50 T8 24"" 17w",Zilla,096316670921,32.69,reptiles,"Zilla Desert Series 50 T8 24""",0.0,31.49
284,Zilla Dual Low Profile Fixture,Zilla,096316000346,58.89,reptiles,Zilla Dual Low Profile Fixture,0.0,56.69
286,Zilla Mini Heat & UVB Fixture,Zilla,096316280830,61.09,reptiles,Zilla Mini Heat & UVB Fixture,0.0,58.79
287,Exo Terra Heatwave Rock Small,Exo Terra,15561220040,42.59,reptiles,Exo Terra Heatwave Rock Small,0.0,40.94
290,Flukers Sunglow Coil Bulb,Fluker's,091197230059,35.99,reptiles,Flukers Sunglow Coil Bulb,0.0,34.64
291,"Zoo Med Reptisun 46""t5 54w",Zoo Med,097612348545,44.69,reptiles,"Zoo Med Reptisun 46""t5 54w",0.0,43.04
294,"Zoo Med Reptisun 18"" T8 15w",Zoo Med,097612210026,50.19,reptiles,Zoo Med 18x18x24 Tall,0.0,157.49
295,Zoo Med ReptiSun 5.0 UVB Tropical Compact Fluorescent Lamp 26w,Zoo Med,097612320930,34.89,reptiles,"Zoo Med T5 Hood ""36",0.0,83.99
297,"Zoo Med ReptiSun 10.0 UVB T5 HO High Output Lamp 12""",Zoo Med,097612348156,29.49,reptiles,Zoo Med ReptiSun 10.0 UVB T5 H,0.0,28.34
